rizz,aura,lore,delusion
8.645375949585148,9.368631557532348,1.0350765394198955,9.686051459998438
9.058424486849589,6.2412605135768855,0.8167414873342249,6.9607678222399
7.730593165555442,8.717542255795962,3.502357052096028,9.074094780419776
9.628615545571291,6.619898541785108,0.29661756064484535,8.94445230110338
8.384065448939307,7.967305251905907,0.0,8.910879960487211
6.695530499495147,8.669672548830038,2.3665982460968484,8.060120213672645
7.486133082663306,6.940786478111049,1.937320902726828,9.955142320501238
7.014273953664456,8.504046515517844,1.4697423816275592,8.207127167737656
7.892969640045442,6.964757677580626,1.446350694652818,7.802122107411152
9.964725132916389,8.03526355197173,1.3002744920074143,9.213979910734222
7.88767195030917,7.779030400466777,2.614166700043425,9.757507710047305
7.4694988523894725,7.42418175935532,1.724948302848356,6.698078835264415
6.484808937801448,9.366874267444524,3.6449677135012837,8.750963960443622
8.576556963055767,8.311250154543536,5.078880808455238,10.0
7.872082408519233,7.0444595593995745,0.3935536797424275,9.203463635867223
7.243649254715697,6.577746290402326,1.3534271157574733,7.918451996385605
9.687141635072564,8.88163975694945,1.9920273586833825,10.0
8.077368307647617,7.138715798671736,3.5231240772696575,9.538910043684659
6.962753845673544,7.8096613219163915,1.1243817466152428,7.6172002690356635
8.92617754753164,9.90941664047013,0.6014324261808588,9.56296923669057
7.3493574308781735,7.512874616235304,1.4076060757611308,8.136009230320184
8.048521627944828,7.169049883588962,2.270456825779839,8.949761890550864
7.76105195313359,7.092436337958402,1.4232286694316674,9.755391225825756
8.500917187624381,7.022444755201449,2.099332305429226,9.751387123371789
6.330594718878628,8.543360192379936,1.3373762410541534,9.57059866859316
7.236740843457483,6.1951178993354805,0.37245756211683734,9.048084946661382
8.259722501721482,7.095683374895591,2.638592458777374,7.33847993773104
7.9339202013526835,6.788983800237544,1.348163892197841,9.047398671316413
7.139586634716047,7.615444455770175,3.0062928092144405,8.423108130476852
8.835692112065141,6.870293145342382,2.529804177915283,10.0
5.528355499872711,7.203104744529523,2.57707212718054,8.796954613957007
8.371145873371308,7.39601481328418,2.0865897874729,8.84432276460792
9.167782061659807,8.254420843301213,2.337602662075202,8.588123033877533
7.512393775927507,7.5674418121803795,2.394452142378297,8.579015519179737
8.289774856896413,10.0,2.8711247034316925,8.673976467832158
9.201213922163944,7.591924626978448,0.0,7.991913689082596
6.129208078974145,7.648486515958691,2.018418379189552,10.0
8.326927373764162,7.780899471191136,2.8294055811834893,6.788864690992115
8.235614558108566,8.770865193886968,0.5214137542201585,10.0
8.338496407494414,7.584712086099199,2.632781866106285,10.0
8.181866255058495,8.248220586300336,1.540639100459756,8.150155630535208
8.830335816544245,7.1439161740911326,2.0715662372193924,8.522342553234884
8.478979825746391,8.333662105286948,3.037539944257899,8.489983601145253
7.730125064706629,7.021236284217693,1.5557067399238884,9.377300493044853
8.756988616645351,7.077834675822374,2.86960592010566,10.0
8.4134349032237,9.876795812558067,1.226210800896427,7.755345296688583
6.221279751095722,9.496044311489182,2.6543656563540576,8.944415329089544
8.279968626319821,6.874510952701623,4.445751979616826,9.129221181975227
8.109394794604892,8.725766623898693,2.481009231736713,9.223884024279132
7.209525544554688,8.471468357135995,3.882024496475034,10.0
9.593186626639397,7.488784323568815,1.010395179741419,8.874213079900352
8.055724912288694,9.094191518470948,0.30753537028518063,10.0
7.8419921014210106,7.57311893005258,0.9878956247398325,7.345143328134231
8.823170583961915,8.073317967188403,0.7100391002589461,7.704921227936384
7.664215300709872,9.669021525289393,1.7404086486363952,7.496857046881894
7.754256935914055,7.72727643025233,0.0,8.945705133482187
7.769065469791322,8.696206364813419,3.848956094945345,10.0
7.731111309445169,6.89347409125833,4.57335980324986,9.059218434014488
8.013929291912946,7.975874912889997,2.198084760767855,8.855639588076057
7.4263379931197635,7.453141058759607,1.9672467297840015,8.456575228866235
7.287154217322835,8.106430227691897,1.7450227825791447,10.0
5.349030191606988,9.091506851922462,3.2460851924976293,6.9266097675918505
7.657312405919651,7.628559134004209,0.5924883052821788,8.222183312409125
6.889424154534171,9.752270443423622,2.935678393147461,10.0
8.721672064043235,6.870948228782771,1.4754797337202263,9.489374561227917
6.777872191108054,8.712998430172387,1.759674601841865,8.625179192450403
8.710959968203491,8.44426331148604,1.63903383418092,10.0
6.918936672400102,8.615935606944264,2.593101257968384,8.69045356068601
8.326133022242118,6.748886423614697,2.924027019206901,8.81509786355701
7.47727697948096,9.049009225836889,1.2956563094572409,7.591538703636441
6.443370826476096,8.606009951345639,0.7195706475037169,10.0
5.918070592116278,9.696456368290038,2.2110174672026184,8.903286888129607
7.4550809131910505,8.399136114352071,1.9623652975751515,10.0
8.11422764866204,8.150301761461877,1.6363877877861441,8.943054376278933
8.307801768892059,6.289831607343374,0.651814577894287,9.743264094022715
8.170865438127942,7.8160166636473205,2.0184339330653933,9.347581705361671
7.460240319690638,7.221695274597687,2.1958452550976815,8.021627222384968
8.408252755714472,6.297416395762159,3.0291556373256436,9.472597482413043
8.256029734313875,8.982690983945513,3.6654744444625766,10.0
6.159125768668355,6.720423033264298,1.3751814223043213,9.026091050210834
8.517659020469123,7.274256186846534,2.1867667644770785,8.244617067646677
7.388482197008051,6.5933389031517775,1.0767667538890957,7.648315394383666
7.024126747022668,9.05364179660784,1.0506011111680569,10.0
8.49331790088089,8.184836123694874,1.1416422198187863,9.70030987940899
7.424362173762226,8.122009814645361,4.560084538268795,8.90394010027535
9.149273326285677,7.296823574874113,1.9650115095030383,10.0
7.373032942212233,9.812448557996928,2.7077519354554753,8.437533224105731
8.632407739055521,8.97255444962673,2.6218099622171964,7.429775280109544
7.272862824175132,7.752481364448495,1.9255665708999536,9.620672097550678
8.177701000933254,6.664655641289899,2.3801978510059634,9.610585745283823
8.55979044793104,9.080780725554622,2.833922154548904,9.459180079228437
7.929834288541353,6.339039066484009,2.429618219132586,9.20768768716311
8.271578837195374,6.723251424179691,0.9189434595917376,10.0
7.960444846143345,8.681500697372625,2.028318376130461,9.029756139495746
8.938283805975997,7.4839552717826265,2.0961207769409835,8.537724711294958
7.565503772567684,7.690827876531361,2.222133771633713,8.521251378336522
9.255756125573521,7.105392697780496,1.813128355838641,8.560268941725825
9.446977884353732,8.196554776511574,3.0318445394686346,7.5144396269630285
8.267050265869258,8.889630795623438,2.082283989275424,10.0
7.482711549899628,9.40934744018558,4.29889812361925,8.63716143956034
7.554497478599228,9.453384477117702,3.5795721457307126,8.477139972846732
7.579813182904143,7.718215391139493,0.655549488965723,8.081348053515802
6.995859233247932,7.232202434895871,1.965315112613219,9.23421473253652
9.550500492814077,7.001645959261209,2.984322398476584,8.78601115577449
7.950536290347567,8.674819492166604,0.8772779784377014,9.38240974618405
8.166452208213055,8.49245126400815,2.2891686439078183,10.0
7.362260015748684,7.469003044998182,1.3768594735752355,8.444522880839745
7.362612872693482,9.189016531107551,3.4205042479898546,8.429253706250524
7.167644426895771,8.471415556386404,1.4477769557190288,9.63293181775551
8.2029230208513,6.484255885002768,3.5475052013300616,10.0
7.387211309515614,7.6122984400640155,2.285865390724905,9.334456789987025
8.658544272672831,10.0,1.8230527725059507,8.201702755461547
6.620680771985473,7.269069960058081,1.966873027126203,10.0
7.482388700963829,8.223787951638899,1.9835771039272478,10.0
10.0,7.4691312270796795,1.510560557481778,10.0
8.681891489626311,9.846707325736034,2.5839281853259637,8.64070790921294
8.590654830692309,9.108703580582908,2.820482181197364,9.507274031107297
9.066674689589155,9.169295590445673,3.382158991037527,9.648709887589643
7.832881919683146,8.146713686433323,3.206508966508357,8.183064329012764
8.368673308872902,7.606661187672639,2.0287448229348173,10.0
8.191099068019904,8.046436548156148,0.6401438590200808,9.746253566027221
8.645484181141075,10.0,1.692221765046999,9.21915032766394
8.249383683710755,9.577453279763475,1.904704467613048,9.27902152577034
8.60789650971654,8.186609123156359,1.5535663854494717,9.194089992898308
9.073631749859771,6.97348470058894,2.132969674146876,8.299879185060826
9.195046628924842,6.476813095216225,1.4410781527284118,9.377211875064521
9.565524029234341,7.934249738927012,1.4448004733068016,10.0
6.551986099583756,5.801194043379918,2.4400144500533325,8.49794577564739
6.978767182869287,8.708356447299353,2.243800713771199,8.435921369263271
6.719695601329105,8.872457328280145,2.650201177958661,8.900824136220617
9.846636996047666,6.929915233673848,0.4744748290752612,8.308091930118756
7.9544139836445025,8.243339449322692,1.75876394214367,9.352055396514297
6.748460575809556,9.443764604073259,1.9178488216074312,10.0
8.342725346377705,8.456753219153784,2.569767280232204,9.447708560017315
8.642722759867544,9.329152530132431,2.19652116970147,9.709003757588512
7.910264305712773,9.440117215449472,1.3236076979407303,10.0
7.9598420493556565,6.569224897881952,2.1281044149107893,8.318948342525118
8.840643548988725,7.3473760206976095,1.5538165667852204,7.110459269054469
7.547693680750923,5.576120673371044,0.4160971765142767,9.760414656144297
8.785800158650833,8.425457561784965,1.033023856870787,8.95228864385802
7.9963974609094315,6.841635310807457,3.5033983017671506,9.877362290575672
7.779035826170336,8.02688583899453,2.2083828079475527,6.958265131575709
7.752822617479403,7.318015752002202,0.9983799901050845,8.718899707114046
9.797686526849523,8.64084286126701,1.4288210102172032,9.572582781356159
9.399355436586003,8.924633682912768,2.0596303699201743,8.353063222294427
8.69822331361359,8.39348538542175,2.8951932200277324,9.63517180168197
9.049552715319335,7.464764788439432,3.3173940656343257,9.1975996046924
10.0,7.310812181910432,3.7359638031652493,9.197910783462648
7.348581996385551,7.5161141659456785,1.6796526918056798,9.424165946401917
8.522835488035499,7.426299996061421,1.975645407739017,10.0
9.727543170100711,8.436323669674032,2.0380034781682004,9.12003132671826
8.613517972730417,6.977207434801595,1.7426234625766548,7.3314159261224106
8.39922312260528,8.64719593970274,1.516813537700626,10.0
6.774234336997659,6.53562511979018,2.224451818559972,10.0
9.68392769145787,7.54111573713106,3.078680833431296,8.961491530499293
7.82737270005918,8.883659937486673,2.6523228784134196,7.42360784301575
9.476540349725896,9.380091354147451,1.3744372984904705,9.395803533437409
8.494030186282739,8.260673765823906,1.4496948461545798,8.328376632061948
7.974445929008555,9.172729019259364,2.5436001545944324,8.629385667913894
8.771698710648344,5.1514573793699245,3.1487657003721035,7.2602862212219
7.637559058596868,6.880330105373856,0.7053185242790942,10.0
7.5322987986881085,8.346503881730715,1.953079421120816,9.47704082722312
8.076821891060256,6.71700777581143,2.99626681944714,8.506243416838688
6.443418101340249,7.571884839034087,3.500759790634311,9.850221742113494
7.6513478655921405,7.650742295681571,1.6783649487826173,10.0
8.381935452231554,8.43004164719107,3.030283454031842,9.238789159026513
7.740957854179297,7.803650150915022,1.928398740585936,8.962777763490159
8.72762954363698,8.0519458858073,2.732640077215579,8.919283419891418
8.07863519031609,6.001799315467892,2.9163276747024813,9.346488475897992
8.998010109859653,5.10374462180631,4.088374704780728,8.860410371844827
9.108182816737516,6.960094072874469,2.6127739050625696,7.946584436826344
7.376231039304195,9.914031353866786,1.8093175992366535,9.217432873179723
8.870067730688755,8.495681887972605,2.1504189051435763,9.364961002466226
10.0,7.9423812029664145,2.2010990467149676,10.0
9.105525932957985,9.18703030556038,2.6387302220291846,7.8569950872695165
9.633431532301096,6.853654606981312,2.302635465239033,8.245724149980642
7.935861653407008,8.328762410303481,2.321357215450273,9.421920754235284
9.613711269058648,8.45353430151398,1.7558433647093512,9.964087168288357
9.189470488924641,6.7723921848630075,2.597400069849858,9.701172742310899
7.702436496640008,9.37570681331162,1.8499444129674734,9.125576453471542
7.82692817571613,8.015579047581468,0.9037249131047982,7.559949117405706
9.594505063224972,7.153038651681673,1.0086076505436927,6.846609886396285
7.361038252310498,6.676910206592502,3.642015160136369,10.0
7.311849654822276,10.0,2.9817654869915944,8.675168616491378
5.500594285126427,10.0,0.610427533236404,7.354601253043108
9.02257043200964,10.0,3.384272818510518,9.56390912005236
8.594754341665286,8.853415558780307,2.7589285897867653,9.281191423969375
8.104201103951876,7.937406872100477,1.2460354111333238,8.719324923133225
6.3070431858046145,7.90166037320525,1.0114088928490825,7.896410682784229
8.179894151153478,9.3920022863446,2.918316606002313,7.429499396376823
7.010371863429662,8.940771187988215,1.0175126064616904,8.775366850002975
8.550052099024551,7.031655545136365,2.10537550614596,7.665974505081795
7.398632356048786,8.319781934142537,0.4070062664683307,9.440474737960399
7.980362201073318,8.552489954417148,2.2239141340646613,10.0
8.125224502647907,7.570594458874747,2.122297503032284,9.543298029036388
8.048860070325704,8.040591691203883,1.2980083121932446,8.337099082449052
6.597394728200307,9.749576743186939,0.7561367646087149,8.307094802204093
7.281592734430802,8.894924376944441,1.7050503217079722,10.0
7.326509375756132,8.278994162223801,1.1646529467402427,10.0
6.812401580970487,8.309820710227028,2.6337768809320985,9.413799097451498
7.814712341122291,7.870179300266574,2.0438114719791094,8.852997998371512
8.96387911679491,10.0,1.4425082149921664,7.630197020420923
7.911717951648745,10.0,1.1963254320302692,10.0
9.677700814076442,7.4464117582920055,2.5689830791852755,10.0
7.620872259012513,7.796419639897638,1.4183190860513561,7.985243269307134
7.350722454933993,6.7760597332377435,2.034083468259226,8.230026768941357
8.233785911790747,6.444104353796373,2.330880232214457,9.833528961608925
6.006264357428544,8.374056569847571,3.2276689924732924,7.790358981308795
9.672572386837704,8.419019009366044,1.2949881442415911,8.944230922342294
8.558326912521723,8.076005391412412,2.538755992446369,8.079326406920634
8.169360824036078,6.58628550309502,1.8887739386512996,8.096092358535211
7.264470057410233,9.236093175210437,3.091310120594269,9.609138120907177
6.907687235327421,7.683591550305198,3.2130976999791834,9.141716913639904
10.0,8.393317839394372,2.1920491164900318,8.690883535797498
8.133540904782283,7.8475301636194565,2.7081086766885907,9.956702316794583
7.21401053949205,6.6687670464422215,0.16379462689670343,9.507991326912544
6.896633393826127,5.847109407047517,2.3885786045309643,10.0
7.993929088460106,8.838490774451643,2.081829358547565,8.901110346808858
8.91907648298777,7.709725455811348,2.267392314071903,9.321697806196013
7.331909546356951,8.992042349536522,1.8250402433045914,8.244254840507155
8.536509843570403,7.101532018208963,2.0281811573691284,8.990881003355797
9.085895565831578,8.474698232879954,1.974973041254856,9.817766299200287
9.390207549017314,8.557810306351863,2.0103526198433808,7.68816376764984
6.934886336924627,7.694775295645332,1.3904877978407169,8.813028697014554
8.056649924897107,8.52969275435673,1.929501221940909,9.486501643826202
8.064474414810121,6.024533433646129,1.0606646061812457,8.855912444278385
6.790305257158892,8.599928729996204,3.5307508323436974,10.0
7.786557129069792,9.490726136849952,2.1486674572021114,8.66291402888196
7.38659733645906,7.697530313511872,1.6118231814587713,9.170416222375488
8.160573981049865,8.003046020153414,2.43693816974635,10.0
8.949554135441323,6.5151020315500965,0.0,9.934319911239275
6.633121301584579,7.775234598107317,0.8298869739406405,7.19801956241998
8.541462728204788,8.759155160302647,1.4234895992732806,6.40895770785509
7.453755551747517,8.391804005402546,0.5210884312258712,9.183359919779155
7.984690150827005,8.579291499601089,2.1195803684141534,8.026931059118445
9.196571501664492,7.84147042697303,1.9726954604900682,8.066732040926803
7.55671774880849,7.115197285973099,1.827053940076577,10.0
6.628098857068643,6.386438602123259,3.4711703274936085,8.790676322848133
7.330927261340084,9.039904687396076,1.394384460263136,10.0
8.67792587133927,7.5120885918542974,4.1573082132655035,8.394285076996661
8.742095372009308,8.299292580406492,3.301741289398798,10.0
8.032004149065767,7.246582129653817,2.4599721429391166,8.322284630247895
10.0,8.136535331082737,1.6346784486878914,9.184680305864909
6.6528737104703035,7.028385961489349,3.2004139079444256,8.343105721028603
6.95308901731806,8.536652752527287,3.185704154662997,9.718953310665066
8.996047685805816,7.2432049114305395,0.5781893332581562,10.0
7.677320161157864,7.749166983544953,3.3281941418490577,9.55623000940066
8.455887772081608,10.0,1.356481769619857,9.927840128081238
8.057013124897084,8.268592278863258,3.5284684264125317,9.507835756289623
8.538296079049633,9.072507337309801,1.6350472704571146,8.160790332660994
6.955190805978966,6.0336434106239984,4.056207129940322,7.896791634278317
7.778746376414228,7.723186700111079,2.3074066978091006,9.815737212539297
8.860473488359744,7.416922561431061,1.8328782862135884,9.2825799504883
7.751308873816453,9.607345576019993,2.4909749516382513,9.734877786049818
8.662881268667412,9.173473857485325,2.1810215587037067,7.703168052044154
8.399687951752641,7.348643106208171,1.4713833182502432,9.586364018755093
9.238283071433635,8.021271576736062,2.3088330125989636,10.0
8.240753179488568,10.0,2.5655096456315443,7.239237240844182
8.753341621104532,8.381158384882777,3.2897527540827456,9.673181351269958
7.861544016016226,6.775701763710634,1.7909767427139747,8.1494795457907
7.419476550195277,8.588578404420609,3.6699045043514062,9.39467152982298
6.804116937964816,8.44460266822014,3.196631486645651,8.390217095680617
7.865982833327083,8.014688194729198,1.21510168691776,9.648280433843858
7.8790518513922185,8.419532443907027,1.1125078221979,8.56254169967659
8.722381357827771,7.627166847908233,3.726963851233405,8.600363814385398
8.224684725751885,8.93259083187309,0.5816342670669683,7.239191188019224
6.474343685429905,9.262584103427182,1.4481418541075533,10.0
7.4357524013426115,8.184551303197036,3.5421099525678756,10.0
10.0,9.208366230593143,3.0240625258114626,9.592526949201183
8.778361076166638,7.448814283671466,1.181801116577693,8.996625542589047
7.829815377475072,7.546771950672725,2.6963874474567153,9.955305208570511
8.088406886291848,9.477530081055262,0.858310885866495,8.806340540720281
7.283177679397195,6.13346338292694,1.9173193141573008,8.878252491616717
9.51344974324213,8.630811684554777,0.9758131756707951,10.0
9.221033695525353,8.582097703468616,1.773515901150168,8.04056076327652
7.627793223928947,9.088748619704186,3.884586305934609,10.0
7.511150578213726,6.880382566710988,2.140886246911204,7.231560634437148
8.323167714184782,7.852397413701332,1.5339634981317578,7.405296932733204
8.513600106569717,7.467299160338088,0.830083164289712,6.127737786718351
7.972485094949364,9.772251596669744,3.66125921454787,8.542903743413728
7.39778793963822,8.468774256075024,1.0016145608117086,9.301791899819467
8.76608027838469,9.226933223884307,1.899845923520047,8.796326249823034
7.122017413243439,7.17311964596014,1.7735211080984732,9.367365506816178
8.913584626233249,7.196821049319655,3.4926885689595215,8.728876398957432
7.978632705651564,7.252788320852177,0.0,9.88404539636105
8.736843897092433,7.718672442881787,2.066990717224872,9.5159392177041
6.437454143113458,7.470947322653705,2.7942646796218273,7.745710576830751
8.29355793216663,6.643418195376595,2.4664299824335263,8.964358517702516
6.384868184094491,9.164739354457172,1.2654084232019507,8.18974756298562
8.200569197230942,9.148637349428714,0.984178181021603,9.061679849847971
8.428816500330573,8.693105607263144,2.176441555277225,8.632972160916678
7.17240977935128,8.086143883046375,0.9278609880143931,6.078649516505393
8.436559804157667,8.903934841086196,0.0,7.990269295290062
8.619154261005198,10.0,2.020793707675408,8.271997058770866
7.81710355889516,9.374876419148185,1.3540358208754646,8.200807993349747
7.517256477817968,7.046671391741287,2.1226703159947955,10.0
8.32307927311603,7.7476464978737125,1.708188731084456,7.436809191303343
8.883109777147158,7.922162802987198,1.8195200864093743,10.0
8.298752908365687,7.248208949904816,1.5736424037944567,10.0
8.113270410537764,6.561722021682633,2.9192289345752034,8.331855914461006
9.873297776217546,9.08004806571465,1.5526781043412488,10.0
8.067855510527403,8.852773675122219,2.484732817294475,8.153643345009126
7.356450167682538,9.029960817581161,1.665224667893459,8.596351536758004
7.044877420650647,8.42359906559346,4.062524919243145,7.932467085745727
8.024219456672759,9.412220555415429,1.9203586087542848,9.452371796249734
6.937606471853121,8.428307097207648,1.8128557349954513,9.985729995679863
9.18738605156475,10.0,2.5796331732135758,9.325796316582167
8.194384301577337,7.6468337071893115,2.3384838434616912,8.704598589860971
8.168460976269614,9.317597535607959,0.9934574347203589,10.0
9.317115067339865,7.881931473008922,0.0,8.392178012905568
9.296994546561109,7.977131937701118,1.0006977677050892,8.495225078771783
8.840620026504553,8.546733568201379,1.7610679008303056,8.633175588185312
7.608241850956178,7.077589815501497,3.6153756894694418,8.67767953078866
9.217158520825496,9.521316051922451,2.9983108981479605,8.568379687281952
8.403730090336609,7.975804393609084,1.0962981392698719,9.324359281721604
6.820960208840198,9.187679388461564,1.535382702701607,9.20115965587284
8.283287871546142,7.741095026295922,2.586693801475275,8.525096343377475
8.871297297457245,6.6540203197532515,2.1263795795464118,10.0
6.9996686753944255,7.322255029475149,2.513907849658915,9.179581781939598
8.350630099273559,8.489187130147663,2.6347214685617697,10.0
8.409818656928513,7.7587423453814575,2.6725737012027313,10.0
7.867366253617426,7.025470695329359,3.107080669286973,8.879618836046403
5.827330453985963,8.847421677150422,1.4646718140460773,8.909466717695839
8.331980330569014,8.190499679779066,2.7094518171390396,8.564513629430156
8.513105798176083,7.740453322416083,2.738810480887503,9.615367484013053
7.064561297955405,9.085982116175032,1.464036554885952,9.808057798281146
8.367287313401341,9.838183676795122,1.7765340176281479,8.650683203881803
7.980580394112267,7.696820217165724,2.79994190194205,7.383689391563412
6.946317580853646,6.932197078420807,2.9503075919735755,10.0
7.8955507814625285,7.83117827680999,2.070052163113181,10.0
7.072646865809426,8.238368982734785,2.97519762978243,9.501094169939845
8.189581616598744,9.00104609256714,0.0,9.677875319530907
7.345924316872576,6.169367103143543,2.5112025995249807,10.0
7.862551485372308,8.952874547202939,3.6122782579886454,10.0
