thrift_energy,gorpcore_utility,y2k_nostalgia,avant_garde
41.432137086830764,19.918484251440397,58.63776968894628,27.28039861329785
29.943068269459527,3.1234240583595256,50.93586386173827,7.263427235146647
45.96785720834977,18.15351417592114,63.79625355067431,24.58498352963894
60.10127142036346,17.901711149932577,63.0717040543404,9.031181467805647
97.15464753026325,1.0882208915327727,43.39708738965558,6.53510922087419
54.36444532079597,0.0,57.461314137067575,10.437688477624825
56.43875976806911,42.40112730522505,30.089411457476917,14.368888302740572
48.13885210584582,53.57675138880306,56.468719204274336,19.26755246099445
2.030719617523964,52.03703067395201,28.593017348051152,23.531836926666713
49.33715311376958,0.0,100.0,0.0
51.50575524852566,18.823114924863916,54.454366980764895,7.885241633798527
100.0,13.20394326884817,38.36832668709992,14.12645033965941
45.19097588047194,49.968064846793794,50.202787497218466,42.57593057912495
57.53868355834031,33.379057412400755,70.2455737084493,3.7999608742680167
49.132205757368915,14.466862581555775,96.57376038102376,22.441949271498686
20.7830490595117,44.4534831747839,31.49860471938555,42.425454646037565
78.57057036287551,23.553682840046086,24.010471758271652,0.30547205079090745
68.79832581716936,55.720632634687874,81.06042303092534,25.909628387966038
69.77579867607616,33.32134005767211,26.417771955331567,7.965922490982194
27.265313630131526,45.300268567748674,37.27570805135233,12.430493865661482
85.06985777340248,17.843896000186838,59.08044519424589,7.953337490700282
14.95372343019298,58.82729436753616,42.74528069655519,9.022140373761712
64.67142734500676,49.59244333762756,76.63053963036042,60.82868221859739
100.0,4.892698899908691,54.33756013641515,32.666838081074985
25.23659187173279,67.63050819887451,40.72774625735082,36.52606792679313
35.8425567599307,47.74151501981339,50.396008204244495,27.379902302547443
52.49128412719103,9.003322021580399,59.48733417612701,0.0
37.41310864709502,23.297266744535975,53.669611961826575,25.92436955484961
11.233414223346685,48.12240574518998,54.270168647568504,36.0939442176102
51.71407437015068,31.800484187086887,76.61021005208863,7.199007889413329
23.442407156847377,43.049323884221415,56.84857503832842,34.4799000074169
61.83981076587954,36.08422857480626,69.89158131749433,30.56504314781118
27.01439414415492,77.70850893157865,8.548739074584534,47.780600672205054
88.7483601254385,39.174492944528296,67.88020051677356,13.733254812295717
30.418667691594074,29.143312393327314,61.11328900751844,3.5358352658640975
41.94846209485811,46.266750540142766,70.80806849271869,14.575578359411814
70.33793043424174,11.895361801582604,43.79260977442767,41.533564897454355
19.228392089151118,31.14242729605418,29.29253575452921,0.0
55.68649836510323,50.63857302905536,42.35343262744101,0.0
82.6785688570607,17.639739994330064,78.2139181544018,21.3409291839742
9.81291913596931,16.429201843779502,68.79090211389601,13.361160608387657
54.615846463307605,14.081420294531373,46.198251256702235,20.11591839763527
56.49706985621059,10.579795909325309,79.6481787975394,34.17967656853798
69.54557179443276,5.080231401846265,63.95066676744469,11.711459808217214
19.07623222804795,15.536556597006104,42.61572523935347,0.0
16.98858467289309,18.757832025048206,39.8119696564187,50.66722335799916
63.04853914042244,19.719289126274916,77.57984585718066,5.041575688418359
57.42461683082965,38.206397377494426,65.36683046892566,4.1144431698185375
56.262321258646914,15.21473222766779,100.0,36.55580020583895
58.66120523742439,54.34650269910139,36.292745496294216,14.23266318437723
32.99938196053773,41.23562626623548,62.85235713891071,19.04915221947784
55.80634242902509,50.34708397103804,43.51187748341971,27.24185186090477
57.32681183246703,19.879445175123827,35.465868875024015,36.253746546649936
32.1412145493408,46.661497472373526,49.370685938927934,14.99808960227342
96.64436277861891,5.952161471855753,72.42712081876158,42.79928008871449
61.84582302279469,30.6209863197624,100.0,0.0
20.217412569933785,41.95202770360233,41.46157837890008,31.396808554296157
66.41384021584574,30.74509100842058,31.669683827636632,7.40708662973514
25.632958244316963,17.595144138287523,54.51515541065473,40.58406974911987
69.6771150935613,7.015447008738917,9.037133589409184,22.13066718245818
78.9648894751851,30.114154477974264,61.39054727744889,9.906420019858976
29.482942041207238,17.113498065404332,49.24551466974118,29.942616395324485
74.08440323110804,37.806375279004364,82.0903305429627,33.39782520810877
60.319523173412456,2.4447039732644225,82.43641318771991,29.628411842879572
70.55150399986225,34.67500601556255,48.57621072726574,4.554556405504094
97.4198245663487,0.0,65.46059700415628,12.73974314566873
43.865297099928235,40.248502310876205,34.0065683647117,19.938907443178476
31.15659589106276,44.033741578807096,21.14541489712648,19.381105210249093
27.762139259361916,23.010608632166207,56.07601126232444,31.246182131575218
29.604742875864044,31.630175371482082,17.041784147844233,0.0
48.0724572646474,35.60031614106266,44.056064665097644,25.01490581830255
58.528799370416095,13.777514875442176,32.67929081364389,15.650279683450401
56.91726998325048,1.414448623522027,70.81726065223164,7.422490754240716
70.67958122590059,0.0,100.0,8.862698333456006
50.32504729694767,33.64076549949655,22.55781461900102,16.781935032230546
86.33835192893292,0.0,19.576043506240648,0.0
43.383579169051096,27.022430730266645,49.89290161696365,9.48065643812675
100.0,3.875300897529161,75.7937136483661,6.862777630305599
65.64168369412516,41.65121802587463,65.15898777716998,27.991748139839363
28.571061089592938,21.411717697221007,37.41330544601926,7.917099762342193
23.227687548472193,25.474823962340796,41.95232379390586,16.773292997442653
62.06181038107963,49.478711775517795,67.80630337783894,43.134149414919534
44.41343036685373,41.78458362720414,79.3348014261771,34.91527279723135
67.8500123523023,36.166745072855825,11.47878444773362,33.53407099915179
61.83094061433862,32.01992909083769,49.32579620851503,12.501913543837222
48.17927718357818,0.91089577488016,59.799003003600035,28.145484189344785
28.830157048289877,45.966355387360096,25.699644499218564,16.491532993196092
12.128819382853386,46.64705273963975,86.91788660903852,17.05860183984593
38.83712619832447,12.35702425128446,35.76589085377891,26.145280156198247
71.40996985808681,15.254435024373016,60.390673782243965,11.045096173686014
55.3523436032551,35.101404153455576,70.5062555020338,42.39504656664805
18.8565305322003,30.57797736793766,30.874839439612728,17.598047906030942
54.32952314627955,37.52145809967278,10.134530748773436,29.275408493894975
59.632934493220915,63.434351613523276,47.173517175052936,41.834007188859474
27.903564094971674,60.244544381913286,74.10708312666752,35.474806618627625
53.843127648638195,0.0,47.73056012496299,0.0
51.45521796115,42.81973158395028,34.275707851870536,26.673438425148262
21.42574255423442,65.3978342466252,69.56952800383837,32.760790916909706
58.944684008707085,39.29841174500713,49.414032802035806,33.37794533241123
64.01961315920586,40.33591686719038,46.45186360650632,3.300577488280531
77.07628107938193,58.88794127603497,66.85928656539731,10.144471444740141
76.34505130087257,49.172530076414844,82.17227063073146,34.91837353612432
15.558265801072722,35.30395652852416,100.0,8.573594439760315
26.554374002121932,51.7927183412848,68.64721489207216,15.504559150035286
62.875881680216494,37.777835182906344,87.85876366377354,43.638137142529544
62.84464877280522,25.622335608829328,46.20423965714518,19.283011244228152
62.8761921576512,14.03583202719205,33.21615499805845,9.098387932492354
100.0,34.73890558219112,85.45376992038848,6.835739647056423
64.27226276732918,10.773290105205264,61.96092671168866,24.99078994377782
78.38914100451497,44.970638241796074,36.55392376723956,0.0027798728418666485
73.85004408733006,31.743257873962904,57.77264997859869,16.28996054155373
66.28478128264496,0.0,69.86837442777176,24.998458024850326
42.11826888399136,44.72423100631616,61.645315540649406,39.48724730821501
68.97423051233169,0.0,73.29946548830631,30.013221205549936
30.679369636560704,40.0898957014155,56.477929144404285,9.289023230267318
44.07953483149978,53.959238598862186,40.54864396769854,37.6762897634558
37.865911304272416,16.78260840081958,38.51225772506065,15.507274436787837
52.046853484658065,22.647365089883575,25.64027109555052,1.464454669258867
100.0,54.47760768604535,100.0,17.419379611017913
3.318370185206298,35.85040708459422,41.33177017104422,41.57253801718553
67.15650475936283,4.381987607384977,54.525625032937555,22.47860075097388
9.68210322025871,65.77197859117895,19.684828929766145,20.187827964946795
38.201703355264165,79.43467300778018,100.0,44.5581746705428
77.22376492418415,14.04103136979355,36.333928671682855,0.0
51.60700047738657,40.19426592837318,44.76090200306413,0.7160132892084157
23.056380551767347,50.52316337446316,57.312835072681715,0.0
32.1174072685008,18.96272301441249,64.64054632415719,25.589722797200828
66.98994372336689,15.89485331066,84.04528449740216,22.497396906726866
31.740834207071583,65.52574162535903,94.71246295635305,43.141045509196644
55.41146473954937,62.078843089080934,69.27738080838262,23.652126157051555
51.13929599759535,36.60481504709221,28.941018800111912,13.937642607810458
33.70999130985457,13.672483905256643,43.68936926491183,20.026923093171607
100.0,57.72774629812795,78.77538998278706,21.76561127691437
65.84797555795028,4.180419292201652,100.0,0.0
0.0,47.68494717586836,4.866293639460519,60.654974665023396
54.661357869235694,37.03371122455676,86.46281999140139,27.79806527152867
33.4553383807903,63.65219058627296,54.53446075289751,23.150124620338836
71.3108333699056,44.508336762734835,82.3390133917087,29.227459764178704
30.186981539182483,44.516379582921346,46.50622654585645,30.641164708799074
47.13158896332752,36.99613189668203,33.0786609358401,17.891697717463526
62.62468197451143,22.557910160522834,77.55922407738673,10.531382956389491
71.64387985425304,38.43071843744974,77.85393963391644,28.99176029482556
19.992589823605595,0.0,70.29920109057473,25.785662607971787
41.63746910397629,18.881016403272326,52.15862484672701,7.851648513658878
38.12636722097609,43.71537892234399,36.44235958329659,41.28553417050896
33.6667691856572,10.00647670841632,11.130355880101119,24.40028054484475
94.13635600702742,31.2781113284315,88.72523850559338,30.947290434014462
60.12454277402389,30.237192351552306,68.63459989330681,40.878813315198784
18.47790114162387,69.54526666497404,21.39880452088818,20.328332317472523
72.9465486763694,56.77279681092794,48.41962277049521,24.75428010476173
100.0,12.933271063610274,59.24720117880874,32.15040857759175
75.81163151377868,15.471752963110044,25.66887865457315,9.127083742999217
12.015750851149662,34.442208494678226,23.162665340216556,20.810774942690013
37.89414817834371,22.141272361045694,23.02248553334426,21.883228799767224
81.67277872966557,19.829592624529052,54.18985832170125,5.659121724749083
32.308263359530486,30.27852668238537,31.225041549620077,54.764551830108175
61.09548570365571,0.0,17.653522689427994,0.0
69.36585133573342,28.792430788735743,100.0,0.528441444692632
26.826738210547926,53.11060349654811,79.36153973889515,39.71339863555369
48.511866098454995,16.49090909188841,35.07807429153686,30.698993761948138
0.0,55.957656410712694,37.501029865822204,4.610527737788333
24.390308966642753,24.13411771397498,57.753719935525204,29.109335226525396
43.685796215170996,43.133248187709285,82.88288523388822,42.01775667495964
18.805420450878763,50.46421781649146,25.176500468761663,19.546054136045214
90.81028259829088,34.75862958671506,94.54575437904792,58.982343501118734
14.246465550984183,33.90115426741764,30.57630706012188,0.0
38.998887832575406,24.034570278888097,18.303106245557288,30.407351807886535
53.26851443215229,30.41613546233362,74.08396831250812,37.49792504331505
86.03183222665288,22.0245083466941,98.07851027105657,33.370158524078704
14.103446220514016,19.02160946521853,100.0,16.934664100315274
79.07909380387399,16.906049084842664,33.73059651390686,15.64337776983276
50.255826525489674,0.0,72.54974008466662,26.662177566308863
25.462283723801228,27.978995232310076,37.393654022302044,32.23631729978104
61.55258685658177,23.606813378984405,78.0497438200753,29.037101544235448
54.97649238933675,28.12145381698538,19.730708936019756,35.60086836190084
34.99457807103013,20.057915725977985,18.929129028844937,4.716950643998972
51.74505212475047,25.04907970310552,36.12664505826305,16.58343531314548
40.367160078455996,33.875302753287556,54.084249165238916,5.899761018143689
52.8379336312812,42.606078099877365,39.82434842592548,14.208308358707875
66.55326686302617,17.785367441315255,76.44233865674335,35.228313377214576
89.6504204036338,0.0,92.56749157753801,21.619758810878434
19.054612529328775,28.989344228170808,60.70582228993253,59.102887447246545
100.0,8.751212905958422,100.0,22.901095507845753
1.1978050119374544,31.080163924760747,50.75500723996481,20.895378208696044
46.20537262411042,13.996101667870068,23.43919402872895,21.592743791603244
64.70793016211441,0.0,93.49679188709281,10.432869607100962
57.02479669337582,17.125604437575507,41.97853311786281,19.132450814336092
34.432512004485154,41.508758164052274,73.0902160934848,36.91682040667469
44.79694374106812,41.6250245772643,92.7824385361981,21.709560021916584
37.674976633529184,14.55578523182691,62.71969325831873,8.09810405174793
35.26588107639471,17.136359618980567,13.175793993802172,6.123730692820473
71.24005242552562,2.5168119879536004,38.4167115649129,13.24697162501235
58.92538714912618,26.029319769144514,90.74622781686624,21.107951516163205
32.677260118483645,21.657494505344552,45.57511089447468,37.90379803214393
72.48999688583126,26.92162503945913,63.736337439303526,0.0
57.68248802191523,0.0,76.2753568106648,15.202605831668656
70.32155297097401,17.60895607336642,78.50453744330028,22.164650291526183
65.74072104809031,19.871767968440174,66.6922116240636,0.0
29.275124726948192,30.82007568326201,43.565828137572815,7.496025755503904
35.99547399507576,80.58224724217766,42.98193105521379,9.801671903957205
68.68234012808155,26.48371022263885,82.05217267070805,8.060444392242525
65.25925663583662,6.018394006122353,73.41701526744582,22.878343175324712
49.4774601508963,25.231865371028494,48.41073802982415,17.591605857473038
52.93318458271955,0.0,82.93276319964438,11.670708460984455
81.94162239471062,22.56745629443847,61.35663384016859,26.419439398289526
35.21071527910425,24.63518411004148,29.27166022537144,45.84612076469375
63.677434529250945,53.407857705803565,40.12896288619166,44.58884775112628
44.94518368915265,6.483527137884754,29.015034199001647,0.0
44.55796991931949,30.215520803242008,46.55714056070367,28.656082757527095
77.46942129967975,8.72681917159295,94.08393334830876,17.329650649042424
70.63540872470074,59.58087734931862,41.0632430916475,22.327330142980344
70.33774090001596,15.117898296383283,65.81321629545735,14.025754496861772
82.63697017885823,58.82927861313559,48.37385741297214,21.763829448308034
50.52509604081898,45.08646041063365,48.64980278045976,22.27111094108028
67.0488242823741,30.757859146139364,22.363616985080927,11.315723639766153
42.2433310851636,31.547791442366595,47.15954359663564,6.554486782622288
58.104158812211054,31.56294010616591,52.58861314853927,13.269564760707738
46.74642364080788,0.0,67.53112569313474,23.513888966851482
52.424899124817955,25.531330342126864,61.309492568829654,28.984945125263962
64.87892563592284,47.04746816054275,29.50387456697572,32.8002346601022
29.544482919163187,28.14801960828377,75.96830097683751,12.58714965399631
100.0,0.0,75.95048057319083,24.257668509541052
24.84956546250745,37.75701344766891,52.41470756818941,34.43753887929948
19.645284680306695,75.14662275991326,45.66402656946354,37.483923427161926
78.9527718375017,46.79428281840491,50.74189537069502,19.117507188027165
69.7915673490734,21.47601599322701,66.38252869844017,16.68602412590581
65.60299542630388,45.05513185891931,71.57060952610573,22.866863507545883
65.708637731607,10.629887208933129,16.040199035843226,2.7543879065389127
49.69383067882713,0.0,41.43912826999575,17.09585733446738
27.56864071285421,18.46447048567685,41.896917953766525,31.16879597709695
51.89511395484316,62.73043535585753,61.9727993288099,29.629206941655518
33.07095721219721,24.28434129479114,79.7540623118373,15.945985934541664
74.37799333544378,19.563030951933882,43.01987763571357,23.2657730163075
46.32356546244653,17.79062094026896,41.44802346828791,7.630244895639688
29.36257008018721,74.43117066477285,35.99541825789241,30.552382223375375
41.965353958675166,61.65917889868739,32.55141643498901,18.832678457952902
60.323286356890605,68.65523868740773,49.41732352926062,15.860728224557928
35.90688617990063,25.46737553945853,70.04212135366947,14.574142458599201
29.444490110839215,37.64622855137491,22.487459649143126,19.056591996502128
56.09218028729781,0.0,67.52301396501193,13.281835326020625
56.124164277718066,60.26271388283726,14.289693532857033,29.87214554003845
37.32642061572176,4.807423563399865,37.16447627366138,14.07074677975729
38.22404235954193,44.24848737950849,43.22998020241293,43.89446144041072
55.801248433940906,13.684962781443224,98.61186635303389,41.978157552220715
13.797891462566895,18.11382423358567,37.269309819952866,6.626847652182429
14.813405640586119,18.710295867464453,0.0,21.045564041439203
32.0388944686891,15.530776164728652,0.0,10.240150679957075
44.66382120720382,16.324896316447997,54.24988602082817,15.100286552170829
57.77268913995012,27.494651079377217,72.67607813673274,50.03641201467195
86.88390542373881,35.444468648163586,75.45156806780297,15.38642874326301
71.44149058005048,3.7758022452040727,65.6216998190399,25.40339055616143
46.00153675091432,36.458448954144146,82.85695096291596,28.119819410124173
49.52459480243278,46.45048785072517,41.36759792230154,4.99055941275139
24.93676588405478,17.61814668646589,69.85379366588707,7.173567883861928
49.53717160019025,6.498053636561199,14.060779354396644,1.9096644288782159
42.78353402699654,19.516976287609015,30.211364384647307,6.710438991533346
58.067964008452236,32.88073070962066,12.244354329240263,0.0
29.319226411191927,39.28580174159054,41.92463540661277,28.16873601190442
62.983662856029305,27.104144584178588,57.73856842515022,50.81290761884105
88.31847282506445,30.900762892967066,69.34807915318234,22.217311085547905
47.280996288578564,0.0,55.73138270875195,0.0
60.042793052473534,35.76197330096456,34.824004645448866,10.35835425650078
67.2535997927778,29.96816512532981,55.42005882750294,13.116847324625045
39.969488202854095,17.744424273371248,14.554679745712514,4.7362283417993645
55.60231204526042,15.268917452374236,90.76141799188439,32.90273957592735
50.31481001954487,15.064979816673883,47.50379118341343,32.153900665630005
52.441902463720794,31.27525547126809,43.51041776302395,2.6682230927351043
30.67475540361334,60.79514523574361,88.92593483218607,30.876215666712618
50.612754356473566,24.292170169592982,24.12766296821134,42.902189953658976
62.44995728113624,46.093091846179796,30.595309333541646,48.5383730784434
86.27859019487605,0.0,38.478068936748684,62.97818034628944
73.98177065213017,6.099335359770791,60.49774665315201,6.4701102583520385
100.0,33.5582316133954,81.9396591722766,62.36330639592805
30.816310927798764,11.517831143750845,67.73677998128547,14.686904172368177
71.80801591801696,1.3534765883216027,100.0,11.113018169292285
54.583550143458794,15.690133091197588,0.13925368801854177,24.90608562316768
100.0,19.402471895881025,86.64191172724297,11.269079988604814
29.792542866121213,30.68917590252742,35.00949854553058,25.98566210969789
29.0069539454806,0.0,34.04170746142485,0.19884218394047437
35.015183863899445,0.0,35.01025195282289,16.418710969048487
0.0,34.195668470575605,16.35154029747712,39.28373351542519
36.856124457980975,39.44013908088791,93.16995820248059,19.14408062853266
31.02168346115755,0.0,70.36393821369484,22.123936801098242
53.75984466190519,20.104979172890218,56.70785286250592,27.128879070759673
58.54389939442898,22.790232766671743,91.3385636305037,37.5599244397649
96.90427098039716,36.45455309495293,31.25805716164726,0.0
73.76059595465125,19.054588885837084,28.86055050312222,28.767860777561523
35.577408608439924,36.93546313768,0.0,15.97791291137355
27.53963321629105,36.317043530362085,30.776526461805126,22.499568429677577
62.29797928766264,0.0,62.731856953917614,35.89925254643565
16.994169824483947,42.800190459266894,47.66971539565354,2.0872002288223364
95.78646914635884,17.07476963119545,72.46948852040467,4.810333378353658
79.48600301803218,20.655592431602518,28.569380128757608,0.0
38.27060869738238,100.0,71.56005117456526,11.762615873543353
7.171636772728064,2.866007921755518,48.142178987793365,39.956485165682246
83.84680935413533,55.00104799355428,83.48039984289056,18.191192172897956
47.13650386868456,14.782999464327263,6.821896720854069,0.0
80.94540779933655,24.643424060742596,72.07089380974571,12.714818831374295
10.139308530140823,26.134723167003255,13.347661561104072,0.0
35.01562442615568,15.761031836421022,40.57160601406266,3.1222084740325755
50.13109249295458,18.910036398216192,68.39845021379595,25.8322836539557
51.17451484411855,27.312031784800297,57.62969460963339,2.3919001054095688
38.748363213018905,6.582659255182449,30.3360094694227,36.689514578049526
65.57124830868747,39.470611943715795,59.8282033972167,18.93319563754496
23.30948926543514,25.527782272875047,8.704463898539467,21.283920559167882
46.440512874467665,4.440272838651948,82.6888387597977,15.82440548588159
53.00739079279747,23.03535171278657,50.77011675043296,31.59271757815585
62.86097085146872,55.26974949361977,86.82203986182377,31.74739831665516
67.79037195222224,15.745549980704117,47.1738194082656,25.025815278682572
21.88394770405327,44.18101745882764,33.47578460105141,28.47183658861472
11.647145731609442,19.77890731984609,24.38947405353667,16.818654951193615
81.94192054746273,40.02327093043414,86.4869244565657,28.13304510363573
58.30785029948979,38.02131806306328,39.75657615663504,14.9318333678929
31.287836586086158,68.72799908168541,65.50123678620525,20.03347433243603
88.77879938806308,15.085098716205291,57.07232987468667,15.88034375950554
52.89186585732147,38.05141168777867,6.4684772599059475,13.14172191021206
79.48242960159567,19.930194084129017,49.586877185817045,9.663323034173146
51.687962035252724,56.38598385336305,26.02868325150461,27.01535155788328
100.0,11.183248100296238,71.30317752867333,39.65908869220195
93.8835210610801,41.15001387534696,38.404862926461774,37.56652957504339
43.77589628802316,17.811482804389122,76.28214640427237,1.1515199608184687
74.28927377385888,29.59360001149951,60.00988562333198,39.3380457711031
66.1343987396287,24.699218931334148,55.40041975292013,15.227622475731067
84.21578893830872,29.80604823174535,81.66204012618218,29.010995227183876
25.87691348549739,25.06274444817809,71.86074739754578,6.406770019291834
67.15128649996097,29.71588584666236,59.642917155747,22.12969870811008
76.46061217123969,56.152577814377196,43.658176162639634,24.705847743453607
6.031512839422142,47.59506239290202,0.0,0.0
20.418537183355625,54.948987411331935,28.974317229127188,29.12400749516284
0.0,37.16098041535298,24.275452500600206,40.18902511757473
43.26482913888606,10.514329933566533,55.65588506647323,17.38028081477558
67.93855639489905,51.679308670743325,51.752894890019036,40.402521962420195
87.55892630240069,36.8709896294013,83.4660021920059,17.154597598213886
51.85236951049438,62.180446799200475,40.231129071381076,32.74376796569926
90.7153886392823,0.0,65.78858742046114,0.0
15.497463544627713,44.82220085974829,74.24892514331054,56.28166668970195
7.415439016121134,12.699978417724836,50.7702620537105,42.43187367864435
48.61130752758453,18.720563347743564,53.082453716061245,15.730617436194816
59.601636223482686,34.17854880702949,42.83187981866538,0.0
49.182631297647674,20.561736365739442,38.92400447141988,24.320425524582337
0.0,42.483253121773316,18.22885292590223,0.0
47.77199901218029,27.304659302952643,40.806428059081604,26.67280306336232
17.388262487378668,43.472882381941176,64.10812471482146,26.17348578746423
66.74181372075097,0.0,54.475337333918574,5.878952464969627
59.164956152421205,34.59699990388005,24.00516011119558,36.81450535421567
26.50300534181612,0.0,92.15513392903941,32.0836205420926
37.15332706658266,32.686351447175156,59.145127898603874,34.637350059328455
23.51966195277621,0.7397489571553288,11.882313573003628,20.13286555503343
